YEAR,MONTH,DAY,RH2M,T2M
2015,2,25,86.5,25.98
2015,2,26,90.75,25.15
2015,2,27,87.38,25.43
2015,2,28,87.19,25.7
2015,3,1,84.81,26.36
2015,3,2,76.5,26.08
2015,3,3,84.69,26.23
2015,3,4,80.69,26.87
2015,3,5,86.88,25.85
2015,3,6,83.38,26.75
2015,3,7,87.88,26.21
2015,3,8,87,26.46
2015,3,9,89.19,26.25
2015,3,10,89.94,26.06
2015,3,11,90.88,25.78
2015,3,12,85,26.8
2015,3,13,86.56,26.89
2015,3,14,84.56,27.37
2015,3,15,89.75,26.49
2015,3,16,91.62,25.91
2015,3,17,93.5,25.44
2015,3,18,88.25,25.95
2015,3,19,90.94,25.96
2015,3,20,92.56,25.37
2015,3,21,94.75,25.36
2015,3,22,90.88,25.51
2015,3,23,91.31,25.9
2015,3,24,91.38,25.17
2015,3,25,91.19,25.65
2015,3,26,91.38,25.57
2015,3,27,89.94,25.83
2015,3,28,90.81,25.83
2015,3,29,91.56,25.82
2015,3,30,89.62,25.88
2015,3,31,90.56,24.36
2015,4,1,87.31,24.89
2015,4,2,86.19,25.44
2015,4,3,92.38,25.4
2015,4,4,93.5,25.44
2015,4,5,92.69,25.29
2015,4,6,88.75,26.26
2015,4,7,89.19,26.08
2015,4,8,91,25.73
2015,4,9,92,25.52
2015,4,10,90.38,25.72
2015,4,11,89.5,25.95
2015,4,12,90,25.85
2015,4,13,85.69,26.68
2015,4,14,82.25,26.61
2015,4,15,85.31,26.75
2015,4,16,86.06,26.65
2015,4,17,86,26.63
2015,4,18,85.88,26.92
2015,4,19,89.44,26.27
2015,4,20,89.88,26.19
2015,4,21,90.62,26.33
2015,4,22,91.38,26.19
2015,4,23,90.56,26.15
2015,4,24,92.88,25.64
2015,4,25,93.81,25.51
2015,4,26,92.5,25.42
2015,4,27,87.06,26.08
2015,4,28,89.94,25.73
2015,4,29,90.31,26.02
2015,4,30,91,25.94
2015,5,1,92.38,25.81
2015,5,2,92.12,25.67
2015,5,3,92.88,25.69
2015,5,4,93,25.73
2015,5,5,92.38,25.08
2015,5,6,88.25,25.44
2015,5,7,89.56,25.94
2015,5,8,92.69,25.96
2015,5,9,91.75,25.62
2015,5,10,91.88,25.46
2015,5,11,92.81,25.37
2015,5,12,92.62,25.82
2015,5,13,93.25,25.75
2015,5,14,94.56,25.35
2015,5,15,87.75,26.4
2015,5,16,90.31,25.83
2015,5,17,91.75,25.84
2015,5,18,92.44,25.32
2015,5,19,91.06,25.69
2015,5,20,91.94,25.51
2015,5,21,91.88,25.8
2015,5,22,91.5,26.13
2015,5,23,93.69,25.17
2015,5,24,90.62,25.03
2015,5,25,87.81,26.14
2015,5,26,90.44,25.82
2015,5,27,91.94,25.69
2015,5,28,91.69,25.21
2015,5,29,92.81,25.09
2015,5,30,90.62,25.62
2015,5,31,96.06,24.87
2015,6,1,92.75,25.09
2015,6,2,95.19,24.5
2015,6,3,93.94,24.58
2015,6,4,94.19,24.89
2015,6,5,95.44,24.24
2015,6,6,94.38,24.34
2015,6,7,93.06,24.83
2015,6,8,94.94,23.88
2015,6,9,89.38,25.15
2015,6,10,90.69,25.4
2015,6,11,93,24.64
2015,6,12,92.69,25.01
2015,6,13,94.31,24.4
2015,6,14,91.56,24.97
2015,6,15,89.19,25.33
2015,6,16,89.38,25.32
2015,6,17,92.12,24.78
2015,6,18,93.81,24.6
2015,6,19,91.5,25.02
2015,6,20,95.44,24.07
2015,6,21,91,24.41
2015,6,22,91.56,24.52
2015,6,23,91,24.74
2015,6,24,90.25,24.9
2015,6,25,92,24.48
2015,6,26,90.44,24.7
2015,6,27,91.75,24.67
2015,6,28,89.94,25.26
2015,6,29,90.25,24.98
2015,6,30,89.94,24.97
2015,7,1,89.38,25.15
2015,7,2,91.88,24.79
2015,7,3,93.19,24.08
2015,7,4,91,24.78
2015,7,5,89.94,25
2015,7,6,88.19,25.6
2015,7,7,91.19,25.28
2015,7,8,91.06,25.33
2015,7,9,88.38,25.98
2015,7,10,94.38,25.12
2015,7,11,95,24.59
2015,7,12,92.19,24.76
2015,7,13,91.81,24.59
2015,7,14,93,24.51
2015,7,15,92.56,24.65
2015,7,16,93,24.48
2015,7,17,90.25,25.08
2015,7,18,91.81,24.83
2015,7,19,91.75,24.38
2015,7,20,87.94,24.55
2015,7,21,87.56,24.55
2015,7,22,85.94,24.82
2015,7,23,87.12,24.63
2015,7,24,90.75,23.84
2015,7,25,89.69,24.44
2015,7,26,90.81,24.26
2015,7,27,93,23.43
2015,7,28,90.81,23.36
2015,7,29,90.44,23.22
2015,7,30,88.06,24.13
2015,7,31,88,24.5
2015,8,1,89.19,24.36
2015,8,2,89.12,24.62
2015,8,3,90.94,24.36
2015,8,4,88.38,24.8
2015,8,5,88.88,24.62
2015,8,6,89.62,24.7
2015,8,7,91.25,24.31
2015,8,8,92.44,24.15
2015,8,9,88.94,24.72
2015,8,10,88.44,24.68
2015,8,11,89.44,24.55
2015,8,12,89.56,24.44
2015,8,13,89.56,24.51
2015,8,14,92.62,23.79
2015,8,15,88.44,24.8
2015,8,16,88.06,25.02
2015,8,17,91.25,24.37
2015,8,18,88.81,24.83
2015,8,19,90.12,24.78
2015,8,20,91.75,24.36
2015,8,21,92.25,24.03
2015,8,22,90.19,24.56
2015,8,23,92.25,24.23
2015,8,24,92.44,24.23
2015,8,25,91,24.4
2015,8,26,90.94,24.41
2015,8,27,92.44,23.9
2015,8,28,92.44,23.8
2015,8,29,91.75,23.96
2015,8,30,87.5,24.69
2015,8,31,91.75,24.12
2015,9,1,88.88,24.45
2015,9,2,87.94,24.61
2015,9,3,89.06,24.87
2015,9,4,90.94,24.64
2015,9,5,95.25,23.83
2015,9,6,94.75,23.72
2015,9,7,93.19,23.79
2015,9,8,89,24.32
2015,9,9,89.94,24.49
2015,9,10,90.25,24.83
2015,9,11,92.56,24.37
2015,9,12,90.38,25
2015,9,13,90.81,24.92
2015,9,14,91.19,24.76
2015,9,15,92.94,24.17
2015,9,16,93.56,23.94
2015,9,17,91.19,24.62
2015,9,18,91,24.7
2015,9,19,90.75,24.79
2015,9,20,91.44,24.43
2015,9,21,92.06,24.3
2015,9,22,90.38,24.83
2015,9,23,88.81,25.54
2015,9,24,94.12,24.49
2015,9,25,92.56,24.19
2015,9,26,88.56,25.25
2015,9,27,90.88,25.15
2015,9,28,90.38,25.23
2015,9,29,92,24.8
2015,9,30,91.81,24.62
2015,10,1,89.38,25.42
2015,10,2,89.06,25.65
2015,10,3,90.62,25.05
2015,10,4,90.25,24.86
2015,10,5,90.5,25.33
2015,10,6,90.56,25.41
2015,10,7,92.62,24.4
2015,10,8,89,24.51
2015,10,9,89.19,24.9
2015,10,10,89.94,24.9
2015,10,11,90.62,25.13
2015,10,12,91.31,25.41
2015,10,13,91.69,25.26
2015,10,14,93.75,25.04
2015,10,15,90.88,25.5
2015,10,16,91.75,25.54
2015,10,17,90.81,25.62
2015,10,18,92.81,25.19
2015,10,19,92.94,25.26
2015,10,20,89.81,25.81
2015,10,21,94.44,24.89
2015,10,22,91.94,25.34
2015,10,23,94.62,24.45
2015,10,24,90.12,25.44
2015,10,25,91.38,25.35
2015,10,26,91.38,25.31
2015,10,27,94,24.71
2015,10,28,92.81,24.55
2015,10,29,94.25,24.13
2015,10,30,88.75,25.16
2015,10,31,89.69,25.62
2015,11,1,90.31,25.27
2015,11,2,94.62,24.33
2015,11,3,88,25.72
2015,11,4,89.31,25.69
2015,11,5,91,25.26
2015,11,6,87.12,25.95
2015,11,7,89.12,25.48
2015,11,8,90.12,25.28
2015,11,9,93.06,24.52
2015,11,10,89.75,25.12
2015,11,11,87.94,25.56
2015,11,12,82.94,25.9
2015,11,13,73.88,25.39
2015,11,14,82.88,25.37
2015,11,15,85.62,25.89
2015,11,16,86,25.97
2015,11,17,83.81,26.07
2015,11,18,82.31,24.82
2015,11,19,85.25,25.39
2015,11,20,84.88,25.84
2015,11,21,84.56,25.14
2015,11,22,84.38,25.95
2015,11,23,83.88,26.35
2015,11,24,86.06,26.44
2015,11,25,86.62,26.27
2015,11,26,86.62,26.39
2015,11,27,85.56,26.34
2015,11,28,84.31,26.24
2015,11,29,84.25,26.41
2015,11,30,85.31,25.86
2015,12,1,90.19,24.57
2015,12,2,84.44,25.23
2015,12,3,71.5,23.73
2015,12,4,69.5,22.52
2015,12,5,67.44,22.63
2015,12,6,62.88,23.09
2015,12,7,63.44,23.3
2015,12,8,63.38,23.62
2015,12,9,65.19,23.9
2015,12,10,64.19,24.12
2015,12,11,64.69,23.65
2015,12,12,64.19,23.12
2015,12,13,67.75,22.42
2015,12,14,62.19,23.19
2015,12,15,57.12,22.88
2015,12,16,55.19,21.85
2015,12,17,58.25,21.44
2015,12,18,58.94,22.26
2015,12,19,58.94,23.09
2015,12,20,61.19,22.72
2015,12,21,61.12,23.28
2015,12,22,59.81,22.57
2015,12,23,59.5,22.72
2015,12,24,58.69,22.1
2015,12,25,60.19,22.3
2015,12,26,60.69,22.68
2015,12,27,59.19,23.32
2015,12,28,60.69,23.38
2015,12,29,62.06,23.05
2015,12,30,67.25,22.39
2015,12,31,65.88,22.57
2016,1,1,63.06,23.08
2016,1,2,55.31,23.14
2016,1,3,55.06,23.8
2016,1,4,57.81,24.08
2016,1,5,67.12,24.12
2016,1,6,72.62,24.87
2016,1,7,67.69,25.07
2016,1,8,80.44,24.77
2016,1,9,82.94,25.89
2016,1,10,83.31,25.94
2016,1,11,82.25,26.28
2016,1,12,74.81,26.3
2016,1,13,74.81,24.86
2016,1,14,79.12,25.5
2016,1,15,69.75,25.16
2016,1,16,78.94,25.15
2016,1,17,83.44,26.17
2016,1,18,83.56,26.49
2016,1,19,86.94,25.53
2016,1,20,77.25,24.96
2016,1,21,73.19,24.25
2016,1,22,77.44,24.66
2016,1,23,81.56,25.55
2016,1,24,62.81,24.41
2016,1,25,47,22.8
2016,1,26,49.56,22.94
2016,1,27,50.56,22.3
2016,1,28,52,23.18
2016,1,29,52.19,23.27
2016,1,30,49.38,23.48
2016,1,31,56.75,23.06
2016,2,1,62.25,22.71
2016,2,2,68.5,24.01
2016,2,3,81.12,24.84
2016,2,4,77,26.28
2016,2,5,72.94,26.43
2016,2,6,73.56,26.4
2016,2,7,70.56,25.41
2016,2,8,82.25,25.84
2016,2,9,70.06,25.92
2016,2,10,60.31,24.84
2016,2,11,63.94,24.35
2016,2,12,77.94,25.15
2016,2,13,77.88,25.51
2016,2,14,79.75,26.2
2016,2,15,81.38,26.74
2016,2,16,80.69,27.33
2016,2,17,82.31,26.82
2016,2,18,79.94,27.52
2016,2,19,80.81,27.51
2016,2,20,79,28.12
2016,2,21,76.31,28.69
2016,2,22,76.75,28.65
2016,2,23,78.44,28.4
2016,2,24,78.44,28.14
2016,2,25,84.56,27.26
2016,2,26,81.19,27.63
2016,2,27,80.88,27.34
2016,2,28,79.5,27.8
2016,2,29,83.38,27.62
2016,3,1,83.75,27.41
2016,3,2,80.12,28
2016,3,3,78.19,28.12
2016,3,4,80.62,28.05
2016,3,5,84.19,27.19
2016,3,6,83.69,27.2
2016,3,7,81.75,27.83
2016,3,8,89,25.18
2016,3,9,87.12,25.93
2016,3,10,88.62,26.19
2016,3,11,88.38,26.65
2016,3,12,87.94,27.05
2016,3,13,88.75,26.14
2016,3,14,83.69,26.82
2016,3,15,82.88,27.48
2016,3,16,89.06,26.68
2016,3,17,89.88,26.58
2016,3,18,88.94,26.51
2016,3,19,87.5,26.69
2016,3,20,87.31,26.9
2016,3,21,87.12,26.94
2016,3,22,89.25,26.73
2016,3,23,90.25,26.37
2016,3,24,92.94,25.93
2016,3,25,87.5,26.46
2016,3,26,89.94,26.41
2016,3,27,91.31,26.46
2016,3,28,87,27.33
2016,3,29,85,27.86
2016,3,30,86.44,27.53
2016,3,31,87.44,27.26
2016,4,1,87.12,26.92
2016,4,2,89.62,26.58
2016,4,3,88,27.11
2016,4,4,87.75,27.17
2016,4,5,89.44,26.61
2016,4,6,91.69,26.25
2016,4,7,85.5,26.17
2016,4,8,86.5,26.9
2016,4,9,87.38,26.82
2016,4,10,88,26.69
2016,4,11,89.12,26.4
2016,4,12,89.62,26.33
2016,4,13,90.19,26.69
2016,4,14,87.81,26.97
2016,4,15,88.5,26.69
2016,4,16,86,26.9
2016,4,17,85.25,27.06
2016,4,18,88.88,26.26
2016,4,19,86.81,26.33
2016,4,20,86.62,26.89
2016,4,21,87.44,27.11
2016,4,22,86.44,27.62
2016,4,23,86.25,27.55
2016,4,24,89.31,26.9
2016,4,25,89.44,26.54
2016,4,26,91.5,26.43
2016,4,27,92.44,26.09
2016,4,28,92.38,26.26
2016,4,29,89.94,26.25
2016,4,30,90.5,26.4
2016,5,1,89.56,26.79
2016,5,2,91.31,26.48
2016,5,3,91.56,25.86
2016,5,4,89.06,26.01
2016,5,5,91.12,25.88
2016,5,6,90.25,26.44
2016,5,7,90.88,26.01
2016,5,8,92.5,25.56
2016,5,9,91,25.8
2016,5,10,88.56,26.62
2016,5,11,87.69,26.77
2016,5,12,92.81,26.05
2016,5,13,92.38,25.8
2016,5,14,93.69,25.67
2016,5,15,94.06,24.91
2016,5,16,89,25.76
2016,5,17,91.69,25
2016,5,18,89.44,25.96
2016,5,19,90.31,25.98
2016,5,20,92.69,25.83
2016,5,21,94.5,25.48
2016,5,22,95,24.91
2016,5,23,93,24.48
2016,5,24,89.19,25.31
2016,5,25,88.69,26.21
2016,5,26,93,25.94
2016,5,27,90.5,26.42
2016,5,28,94.19,25.34
2016,5,29,90.19,25.81
2016,5,30,89.56,24.94
2016,5,31,87.31,25.83
2016,6,1,88,26.31
2016,6,2,88.06,26.11
2016,6,3,90.19,25.47
2016,6,4,86.38,26.21
2016,6,5,94.06,25.28
2016,6,6,93.75,25.15
2016,6,7,93.19,24.92
2016,6,8,90.75,25.62
2016,6,9,95.75,24.88
2016,6,10,89.88,25.08
2016,6,11,90.81,24.91
2016,6,12,93.5,24.73
2016,6,13,91.19,24.54
2016,6,14,91.31,25.06
2016,6,15,96.56,23.29
2016,6,16,91,23.63
2016,6,17,88.31,24.86
2016,6,18,89.44,25.6
2016,6,19,93.94,24.67
2016,6,20,94.31,23.39
2016,6,21,90.81,23.81
2016,6,22,89,24.43
2016,6,23,91.62,24.44
2016,6,24,90.06,24.32
2016,6,25,90.5,24.54
2016,6,26,90.25,24.64
2016,6,27,95.12,23.9
2016,6,28,93.06,23.93
2016,6,29,92.06,24.31
2016,6,30,91.44,24.33
2016,7,1,89.31,24.91
2016,7,2,89.06,25.37
2016,7,3,91.81,24.89
2016,7,4,89.88,24.87
2016,7,5,94.12,24.04
2016,7,6,91.25,24.66
2016,7,7,90.56,24.93
2016,7,8,89.88,25.27
2016,7,9,95.06,23.9
2016,7,10,92.25,24.36
2016,7,11,91.44,24.08
2016,7,12,87.94,24.69
2016,7,13,93.06,23.67
2016,7,14,90.88,24.39
2016,7,15,94.31,23.47
2016,7,16,93.06,23.3
2016,7,17,91.5,23.73
2016,7,18,90.19,24.49
2016,7,19,94.75,23.79
2016,7,20,91.19,24.38
2016,7,21,92,24.43
2016,7,22,93.06,23.68
2016,7,23,94.06,23.51
2016,7,24,93.69,23.54
2016,7,25,91.75,23.66
2016,7,26,91,23.98
2016,7,27,90.25,24.48
2016,7,28,90.12,24.69
2016,7,29,90.81,24.61
2016,7,30,91.75,24.22
2016,7,31,90.44,24.33
2016,8,1,89.88,24.79
2016,8,2,91.5,24.19
2016,8,3,90.38,24.26
2016,8,4,88.25,24.69
2016,8,5,92.31,23.77
2016,8,6,94.19,23.24
2016,8,7,89.5,24.23
2016,8,8,88.12,24.42
2016,8,9,88.56,24.48
2016,8,10,92.25,23.88
2016,8,11,92.19,24.3
2016,8,12,91.94,24.05
2016,8,13,89.56,24.62
2016,8,14,93.75,23.8
2016,8,15,91,24.04
2016,8,16,89.44,24.48
2016,8,17,91.25,23.91
2016,8,18,91.38,24.27
2016,8,19,93.31,24.12
2016,8,20,90.94,24.51
2016,8,21,90.75,24.62
2016,8,22,89.88,24.83
2016,8,23,90.38,24.89
2016,8,24,92.06,24.54
2016,8,25,93.94,23.97
2016,8,26,92.44,23.91
2016,8,27,94.12,23.73
2016,8,28,93.5,24
2016,8,29,89.56,24.67
2016,8,30,93.12,24.2
2016,8,31,90.69,24.49
2016,9,1,92.25,24.22
2016,9,2,88.62,24.44
2016,9,3,90.31,24.66
2016,9,4,89.69,25.15
2016,9,5,92.56,24.41
2016,9,6,92.25,24.15
2016,9,7,91.88,24.4
2016,9,8,90.56,24.85
2016,9,9,93.88,24.19
2016,9,10,91.19,24.68
2016,9,11,95.5,24.26
2016,9,12,92.75,24.17
2016,9,13,90.81,24.4
2016,9,14,95.56,23.4
2016,9,15,91.94,24.3
2016,9,16,90.81,24.74
2016,9,17,91.19,24.51
2016,9,18,92.25,24.27
2016,9,19,94.06,24.14
2016,9,20,94,24.06
2016,9,21,91.5,24.63
2016,9,22,92.81,24.66
2016,9,23,92.38,24.37
2016,9,24,94.25,24.13
2016,9,25,92.69,24.43
2016,9,26,92.25,24.33
2016,9,27,92.06,24.38
2016,9,28,90.25,25.23
2016,9,29,88.94,25.77
2016,9,30,91.5,25.26
2016,10,1,95.31,24.05
2016,10,2,91.81,24.47
2016,10,3,90.62,25.2
2016,10,4,93,25.08
2016,10,5,91.44,25.29
2016,10,6,91.62,25.21
2016,10,7,93,25.21
2016,10,8,93.81,25
2016,10,9,92.56,24.86
2016,10,10,91.81,25.18
2016,10,11,94.12,24.68
2016,10,12,90.88,25.4
2016,10,13,94.25,25.2
2016,10,14,92.94,25.16
2016,10,15,89.81,25.44
2016,10,16,91.56,25.28
2016,10,17,91.06,25.38
2016,10,18,90.94,25.51
2016,10,19,91.62,25.06
2016,10,20,91.5,25.18
2016,10,21,95.25,24.88
2016,10,22,92.69,25.18
2016,10,23,92.44,25.01
2016,10,24,85.31,26.37
2016,10,25,89.81,25.95
2016,10,26,88.25,26.3
2016,10,27,86.06,26.54
2016,10,28,87.25,26.29
2016,10,29,87.44,26.12
2016,10,30,93.88,24.73
2016,10,31,89.62,25.26
2016,11,1,94.38,24.6
2016,11,2,91.25,25.19
2016,11,3,88.94,25.64
2016,11,4,84.62,25.91
2016,11,5,80.75,26.1
2016,11,6,81.88,25.4
2016,11,7,88.5,25.64
2016,11,8,86.19,26.05
2016,11,9,80,25.58
2016,11,10,82.31,25.3
2016,11,11,87.56,25.82
2016,11,12,87.56,25.67
2016,11,13,85.06,25.9
2016,11,14,82.31,25.98
2016,11,15,81.44,26.27
2016,11,16,79.38,26.64
2016,11,17,89.12,25.87
2016,11,18,88.31,26.34
2016,11,19,90.56,25.66
2016,11,20,88.19,26.28
2016,11,21,92.31,25.12
2016,11,22,85.88,26.07
2016,11,23,89.62,26.01
2016,11,24,87.81,26.66
2016,11,25,86.19,27.08
2016,11,26,90.31,26.28
2016,11,27,90.81,25.97
2016,11,28,88.88,26.3
2016,11,29,88.69,26.11
2016,11,30,87.81,26.44
2016,12,1,90.19,26.19
2016,12,2,88.5,25.87
2016,12,3,84.81,25.79
2016,12,4,84.06,25.23
2016,12,5,86.62,25.28
2016,12,6,86.19,24.35
2016,12,7,87,25.5
2016,12,8,90.56,25.43
2016,12,9,92.81,25.21
2016,12,10,91.56,24.3
2016,12,11,83.94,25.01
2016,12,12,86.12,25.45
2016,12,13,89.25,25.39
2016,12,14,90.38,25.52
2016,12,15,89.56,25.55
2016,12,16,83.38,26.31
2016,12,17,85.38,26.16
2016,12,18,82.19,26.12
2016,12,19,84.88,25.56
2016,12,20,76.5,26.26
2016,12,21,70.56,24.23
2016,12,22,82.12,24.72
2016,12,23,76.69,24.79
2016,12,24,83.06,25.58
2016,12,25,75.31,25.08
2016,12,26,71.62,21.94
2016,12,27,72.62,21.44
2016,12,28,68.56,22.58
2016,12,29,68.75,22.4
2016,12,30,61.69,23.42
2016,12,31,65.81,23.27
2017,1,1,63.62,23.75
2017,1,2,62.25,24.05
2017,1,3,62.44,23.64
2017,1,4,69.62,23.17
2017,1,5,72.69,24.33
2017,1,6,75,23.82
2017,1,7,83.19,24.79
2017,1,8,78.25,25.37
2017,1,9,66.38,22.98
2017,1,10,78.69,23.66
2017,1,11,86.94,24.85
2017,1,12,86.81,25.12
2017,1,13,91.44,24.71
2017,1,14,68.12,23.19
2017,1,15,68.19,24.62
2017,1,16,77.62,25.14
2017,1,17,83.56,26.02
2017,1,18,88.5,25.5
2017,1,19,87.69,25.65
2017,1,20,90.81,25.39
2017,1,21,85.75,26.3
2017,1,22,88.75,25.94
2017,1,23,92.06,25.29
2017,1,24,87.94,25.17
2017,1,25,85.88,25.46
2017,1,26,85.19,25.77
2017,1,27,84.81,25.94
2017,1,28,86.19,26.07
2017,1,29,87.75,25.82
2017,1,30,86.19,26.19
2017,1,31,86.75,26.11
2017,2,1,89.88,25.44
2017,2,2,91.56,25.09
2017,2,3,84.88,26.28
2017,2,4,85.62,26.2
2017,2,5,83,26.48
2017,2,6,87.94,25.87
2017,2,7,89.69,25.66
2017,2,8,91.38,25.58
2017,2,9,87.56,25.98
2017,2,10,87.06,26.14
2017,2,11,88,26.01
2017,2,12,84.25,26.48
2017,2,13,77,26.56
2017,2,14,80.44,25.48
2017,2,15,87.5,25.55
2017,2,16,85.31,25.58
2017,2,17,58.69,24.19
2017,2,18,60.44,22.74
2017,2,19,61.94,22.69
2017,2,20,66.06,23.25
2017,2,21,74.12,24.82
2017,2,22,82.44,25.75
2017,2,23,85.38,26.31
2017,2,24,83.5,26.79
2017,2,25,87.25,26.34
2017,2,26,90.25,25.78
2017,2,27,89.12,26
2017,2,28,89.62,26.01
2017,3,1,89.5,26.21
2017,3,2,88.88,26.37
2017,3,3,91.62,26.02
2017,3,4,90.44,26.15
2017,3,5,90.94,26.14
2017,3,6,90.38,26.3
2017,3,7,88.31,26.3
2017,3,8,91.19,25.86
2017,3,9,93.75,25.52
2017,3,10,89.44,26.05
2017,3,11,89.56,25.92
2017,3,12,86.5,25.9
2017,3,13,88.88,25.8
2017,3,14,90.44,25.68
2017,3,15,90.81,25.77
2017,3,16,83.44,26.65
2017,3,17,85.56,26.9
2017,3,18,86.62,26.91
2017,3,19,89.06,26.44
2017,3,20,89.19,26.66
2017,3,21,90.38,26.4
2017,3,22,91.25,26.11
2017,3,23,88.94,25.91
2017,3,24,88.81,25.62
2017,3,25,89.38,26.14
2017,3,26,87.81,26.69
2017,3,27,87.94,26.82
2017,3,28,89.56,26.55
2017,3,29,90.88,26.29
2017,3,30,90.25,26.27
2017,3,31,90.62,25.78
2017,4,1,88.69,26.17
2017,4,2,89.69,26.1
2017,4,3,93.56,25.37
2017,4,4,92.12,25.73
2017,4,5,94.12,25.83
2017,4,6,92.88,25.82
2017,4,7,90.5,25.6
2017,4,8,90.94,26.07
2017,4,9,94.25,25.66
2017,4,10,91.19,25.94
2017,4,11,91.75,25.89
2017,4,12,95.19,25.75
2017,4,13,95.62,25.33
2017,4,14,92.12,25.87
2017,4,15,90.75,26.03
2017,4,16,85.81,25.09
2017,4,17,87.31,26.18
2017,4,18,93.38,25.9
2017,4,19,92.44,26.1
2017,4,20,91.69,26.43
2017,4,21,91.19,26.23
2017,4,22,89.62,26.33
2017,4,23,89.81,26.08
2017,4,24,90,26.33
2017,4,25,92.31,25.76
2017,4,26,88.06,26.24
2017,4,27,88.81,26.39
2017,4,28,89.81,26.03
2017,4,29,89.94,26.25
2017,4,30,89.75,26.37
2017,5,1,93.31,25.78
2017,5,2,94.12,25.4
2017,5,3,91,25.9
2017,5,4,86.62,26.27
2017,5,5,91.69,25.4
2017,5,6,90.25,26.27
2017,5,7,92.19,26.06
2017,5,8,92.31,26
2017,5,9,90.69,25.86
2017,5,10,88.75,26.44
2017,5,11,93,25.67
2017,5,12,93.06,25.34
2017,5,13,93.75,25.65
2017,5,14,93.25,25.98
2017,5,15,95,25.48
2017,5,16,94,24.48
2017,5,17,87.38,25.68
2017,5,18,89.25,26.03
2017,5,19,93.44,25.79
2017,5,20,93.81,26.1
2017,5,21,92.31,26.25
2017,5,22,93.38,25.69
2017,5,23,94.25,25.88
2017,5,24,92.25,25.82
2017,5,25,95.25,24.45
2017,5,26,88.06,25.11
2017,5,27,89.19,25.37
2017,5,28,90.31,26.18
2017,5,29,92.69,25.94
2017,5,30,94.06,25.72
2017,5,31,94.31,25.33
2017,6,1,89.19,25.77
2017,6,2,93.62,25.37
2017,6,3,91.75,25.15
2017,6,4,91.44,25.63
2017,6,5,93.5,25.38
2017,6,6,92.06,25.45
2017,6,7,88.06,26.22
2017,6,8,92.12,26.05
2017,6,9,93.06,26.3
2017,6,10,94.75,25.81
2017,6,11,92.5,26.19
2017,6,12,94.25,25.33
2017,6,13,93.75,24.37
2017,6,14,90.12,24.95
2017,6,15,90.19,25.51
2017,6,16,94.25,24.75
2017,6,17,93.5,24.26
2017,6,18,89.38,24.99
2017,6,19,92.06,24.83
2017,6,20,92.5,23.76
2017,6,21,85,25.3
2017,6,22,89.94,25.51
2017,6,23,93.81,24.74
2017,6,24,91.88,24.75
2017,6,25,90.88,24.75
2017,6,26,92.94,24.52
2017,6,27,92.94,24.5
2017,6,28,93.94,24.01
2017,6,29,91.06,24.55
2017,6,30,90.88,24.72
2017,7,1,97.44,23.79
2017,7,2,91.81,24.57
2017,7,3,94.5,24.34
2017,7,4,91.62,24.51
2017,7,5,93.38,23.4
2017,7,6,91.88,23.84
2017,7,7,91.5,24.12
2017,7,8,91.31,24.57
2017,7,9,94.69,23.61
2017,7,10,89.06,23.62
2017,7,11,87.06,23.8
2017,7,12,87.94,24.33
2017,7,13,88.75,24.84
2017,7,14,92.06,24.12
2017,7,15,91.44,24.25
2017,7,16,91.81,24.44
2017,7,17,92,24.69
2017,7,18,94.38,24.06
2017,7,19,90.81,24.75
2017,7,20,89.62,25.43
2017,7,21,94.06,24.75
2017,7,22,95.38,24.05
2017,7,23,95.25,23.76
2017,7,24,91.62,24.37
2017,7,25,92.12,24.18
2017,7,26,92.12,24.25
2017,7,27,89.44,25.1
2017,7,28,93.62,24.39
2017,7,29,91.94,24.74
2017,7,30,92.19,24.44
2017,7,31,91.12,24.39
2017,8,1,94.88,23.74
2017,8,2,94.06,23.55
2017,8,3,91,24.3
2017,8,4,94.81,23.54
2017,8,5,93.38,23.91
2017,8,6,92.12,24.07
2017,8,7,94.56,23.23
2017,8,8,92,23.8
2017,8,9,91.75,24.05
2017,8,10,90.31,24.58
2017,8,11,90.44,24.77
2017,8,12,93,24.19
2017,8,13,92.56,24.47
2017,8,14,93.75,23.84
2017,8,15,92,24.15
2017,8,16,92.38,24.37
2017,8,17,91.88,24.01
2017,8,18,90.5,23.76
2017,8,19,87.94,24.42
2017,8,20,89.12,24.19
2017,8,21,91,23.48
2017,8,22,90.31,23.81
2017,8,23,88.25,24.48
2017,8,24,89.56,24.69
2017,8,25,92.81,24.35
2017,8,26,93.06,23.63
2017,8,27,91.44,24.41
2017,8,28,92.19,24.4
2017,8,29,94.06,23.91
2017,8,30,93.31,23.79
2017,8,31,92.12,23.9
2017,9,1,91.94,23.99
2017,9,2,91.88,24.23
2017,9,3,92.88,23.76
2017,9,4,90.38,24.58
2017,9,5,89,24.87
2017,9,6,91.44,24.73
2017,9,7,93.94,23.65
2017,9,8,90.69,24.29
2017,9,9,88.75,25.36
2017,9,10,89.81,25.37
2017,9,11,95,23.98
2017,9,12,92.12,24.17
2017,9,13,92.75,24.05
2017,9,14,90.62,24.61
2017,9,15,92.31,24.6
2017,9,16,94,23.93
2017,9,17,89.75,24.53
2017,9,18,89.44,25.15
2017,9,19,91.19,25.25
2017,9,20,92.75,24.82
2017,9,21,93.19,24.58
2017,9,22,91.75,24.29
2017,9,23,90,24.76
